_MEMBER_LN_meta,_MEMBER_N0,_LogP_LN_meta,_LogP_N0,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByGini,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,BestGiniInGroup,URL
1,1,-7.8886045857376,-4.7346695088141075,ko04510,M11,2,0.12492539785239831,KEGG Pathway,24,Focal adhesion,,-42.608210148930006,7.800182012424326,20.920378584132873,28162,199,1270,70,5.511811023622047,0.6403745468993914,60|71|208|330|331|595|859|894|998|1101|1278|1282|1284|1285|1288|1291|1292|1293|1311|1950|1956|2064|2277|2317|2318|2335|2534|2885|3381|3479|3675|3679|3696|3725|3908|3909|3911|3913|3918|4233|4633|4659|5156|5159|5293|5499|5579|5599|5602|5880|5881|5908|6696|6714|7059|7060|7148|7414|7422|8515|8516|10298|10451|10627|22801|29895|55742|80310|103910|399694,ACTB|ACTG1|AKT2|BIRC3|XIAP|CCND1|CAV3|CCND2|CDC42|CHAD|COL1A2|COL4A1|COL4A2|COL4A3|COL4A6|COL6A1|COL6A2|COL6A3|COMP|EGF|EGFR|ERBB2|VEGFD|FLNB|FLNC|FN1|FYN|GRB2|IBSP|IGF1|ITGA3|ITGA7|ITGB8|JUN|LAMA2|LAMA3|LAMA5|LAMB2|LAMC2|MET|MYL2|PPP1R12A|PDGFRA|PDGFRB|PIK3CD|PPP1CA|PRKCB|MAPK8|MAPK10|RAC2|RAC3|RAP1B|SPP1|SRC|THBS3|THBS4|TNXB|VCL|VEGFA|ITGA10|ITGA8|PAK4|VAV3|MYL12A|ITGA11|MYLPF|PARVA|PDGFD|MYL12B|SHC4,-40.13122051854289,3.0,14,0,0,0,-50.47317313048861,7.800182012424326,0.21457869748551617,
1,0,-12.00768975767868,0.0,R-HSA-390522,M10,1,0.4231223977025065,Reactome Gene Sets,6,Striated Muscle Contraction,,-18.868215038933318,12.935301837270341,15.572022272087393,28162,36,1270,21,1.6535433070866141,0.35783703373024245,58|70|88|1674|4604|4606|4632|4633|4635|4703|7111|7125|7135|7137|7138|7140|7168|7169|7431|8557|29767,ACTA1|ACTC1|ACTN2|DES|MYBPC1|MYBPC2|MYL1|MYL2|MYL4|NEB|TMOD1|TNNC2|TNNI1|TNNI3|TNNT1|TNNT3|TPM1|TPM2|VIM|TCAP|TMOD2,-17.52301899180025,3.0,15,1,1,1,-18.868215038933318,12.935301837270341,0.4231223977025065,
0,1,0.0,-8.815830220365234,ko05321,M01,1,0.39812374729900424,KEGG Pathway,24,Inflammatory bowel disease (IBD),,-20.21467023402496,9.552222895215023,15.000994760291725,28162,65,1270,28,2.204724409448819,0.4120351174002924,2625|3111|3112|3117|3127|3458|3460|3552|3558|3561|3569|3586|3594|3595|3606|3725|4088|4094|6775|7043|7099|7100|7124|8807|50615|50943|59067|149233,GATA3|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|IFNG|IFNGR2|IL1A|IL2|IL2RG|IL6|IL10|IL12RB1|IL12RB2|IL18|JUN|SMAD3|MAF|STAT4|TGFB3|TLR4|TLR5|TNF|IL18RAP|IL21R|FOXP3|IL21|IL23R,-18.836167004880853,3.0,16,0,0,0,-26.38479793400526,9.598049124456457,0.4362545975622816,
0,1,0.0,-6.692020468711051,hsa04630,M01,1,0.3699951457399633,KEGG Pathway,24,Jak-STAT signaling pathway ,,-18.85841527092836,5.6858469614375124,12.75378827366316,28162,156,1270,40,3.1496062992125986,0.49009127390402113,208|316|595|598|894|1154|1441|2885|3439|3458|3460|3558|3559|3560|3561|3569|3570|3575|3581|3586|3594|3595|3716|3718|3953|4609|5292|5293|5771|6775|8027|8835|9021|9655|50615|53833|59067|122809|149233|163702,AKT2|AOX1|CCND1|BCL2L1|CCND2|CISH|CSF3R|GRB2|IFNA1|IFNG|IFNGR2|IL2|IL2RA|IL2RB|IL2RG|IL6|IL6R|IL7R|IL9R|IL10|IL12RB1|IL12RB2|JAK1|JAK3|LEPR|MYC|PIM1|PIK3CD|PTPN2|STAT4|STAM|SOCS2|SOCS3|SOCS5|IL21R|IL20RB|IL21|SOCS4|IL23R|IFNLR1,-17.51900990267619,3.0,16,0,0,0,-26.38479793400526,9.598049124456457,0.4362545975622816,
0,1,0.0,-7.170256885495719,hsa05162,M01,1,0.3776048276064301,KEGG Pathway,24,Measles,,-17.775594372406196,5.473527359712947,12.254143232145807,28162,158,1270,39,3.0708661417322833,0.484123036447885,208|355|595|598|868|894|898|915|916|917|940|1019|2194|2213|2534|3303|3310|3312|3439|3458|3460|3552|3558|3559|3560|3561|3569|3716|3718|3725|5293|5588|5599|5602|7099|7128|7161|8667|51135,AKT2|FAS|CCND1|BCL2L1|CBLB|CCND2|CCNE1|CD3D|CD3E|CD3G|CD28|CDK4|FASN|FCGR2B|FYN|HSPA1A|HSPA6|HSPA8|IFNA1|IFNG|IFNGR2|IL1A|IL2|IL2RA|IL2RB|IL2RG|IL6|JAK1|JAK3|JUN|PIK3CD|PRKCQ|MAPK8|MAPK10|TLR4|TNFAIP3|TP73|EIF3H|IRAK4,-16.482521338586714,3.0,16,0,0,0,-26.38479793400526,9.598049124456457,0.4362545975622816,
0,1,0.0,-8.043226346009178,ko05162,M01,1,0.3894199966098044,KEGG Pathway,24,Measles,,-15.978891725006012,5.626442590198613,11.665889745827435,28162,134,1270,34,2.677165354330709,0.4529425413305338,208|355|595|868|894|898|915|916|917|940|1019|2213|2534|3303|3310|3312|3439|3458|3460|3552|3558|3559|3560|3561|3569|3716|3718|5293|5588|7099|7128|7161|8667|51135,AKT2|FAS|CCND1|CBLB|CCND2|CCNE1|CD3D|CD3E|CD3G|CD28|CDK4|FCGR2B|FYN|HSPA1A|HSPA6|HSPA8|IFNA1|IFNG|IFNGR2|IL1A|IL2|IL2RA|IL2RB|IL2RG|IL6|JAK1|JAK3|PIK3CD|PRKCQ|TLR4|TNFAIP3|TP73|EIF3H|IRAK4,-14.757174599722198,3.0,16,0,0,0,-26.38479793400526,9.598049124456457,0.4362545975622816,
0,1,0.0,-9.464199416489677,hsa05321,M01,1,0.40443607196321385,KEGG Pathway,24,Inflammatory bowel disease (IBD),,-20.98560321250293,9.598049124456457,15.312184406263034,28162,67,1270,29,2.283464566929134,0.4191594948203197,2625|3111|3112|3117|3120|3127|3458|3460|3552|3558|3561|3569|3586|3594|3595|3606|3725|4088|4094|6775|7043|7099|7100|7124|8807|50615|50943|59067|149233,GATA3|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DQB2|HLA-DRB5|IFNG|IFNGR2|IL1A|IL2|IL2RG|IL6|IL10|IL12RB1|IL12RB2|IL18|JUN|SMAD3|MAF|STAT4|TGFB3|TLR4|TLR5|TNF|IL18RAP|IL21R|FOXP3|IL21|IL23R,-19.59107253792467,3.0,16,0,0,0,-26.38479793400526,9.598049124456457,0.4362545975622816,
0,1,0.0,-11.781121079505597,ko04658,M01,1,0.42175960201147844,KEGG Pathway,24,Th1 and Th2 cell differentiation,,-26.38479793400526,9.159157822663472,17.034617514216126,28162,92,1270,38,2.9921259842519685,0.4780700872080567,864|915|916|917|919|920|2625|3111|3112|3117|3127|3458|3460|3516|3558|3559|3560|3561|3594|3595|3716|3718|3725|3932|4094|4853|4854|5335|5530|5588|5599|5602|6300|6775|7535|10683|27040|55534,RUNX3|CD3D|CD3E|CD3G|CD247|CD4|GATA3|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|IFNG|IFNGR2|RBPJ|IL2|IL2RA|IL2RB|IL2RG|IL12RB1|IL12RB2|JAK1|JAK3|JUN|LCK|MAF|NOTCH2|NOTCH3|PLCG1|PPP3CA|PRKCQ|MAPK8|MAPK10|MAPK12|STAT4|ZAP70|DLL3|LAT|MAML3,-24.665756167913496,3.0,16,0,0,1,-26.38479793400526,9.598049124456457,0.4362545975622816,
0,1,0.0,-12.827949268377242,hsa04658,M01,1,0.42768269679099324,KEGG Pathway,24,Th1 and Th2 cell differentiation,,-26.328086336618753,8.824666559537201,16.862363110248374,28162,98,1270,39,3.0708661417322833,0.484123036447885,864|915|916|917|919|920|2625|3111|3112|3117|3120|3127|3458|3460|3516|3558|3559|3560|3561|3594|3595|3716|3718|3725|3932|4094|4853|4854|5335|5530|5588|5599|5602|6300|6775|7535|10683|27040|55534,RUNX3|CD3D|CD3E|CD3G|CD247|CD4|GATA3|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DQB2|HLA-DRB5|IFNG|IFNGR2|RBPJ|IL2|IL2RA|IL2RB|IL2RG|IL12RB1|IL12RB2|JAK1|JAK3|JUN|LCK|MAF|NOTCH2|NOTCH3|PLCG1|PPP3CA|PRKCQ|MAPK8|MAPK10|MAPK12|STAT4|ZAP70|DLL3|LAT|MAML3,-24.615883995057295,3.0,16,0,0,0,-26.38479793400526,9.598049124456457,0.4362545975622816,
0,1,0.0,-13.523170526002591,ko04659,M01,1,0.43114451157826883,KEGG Pathway,24,Th17 cell differentiation,,-25.746015659600083,8.289646037236,16.41751941811538,28162,107,1270,40,3.1496062992125986,0.49009127390402113,861|915|916|917|919|920|2625|3091|3111|3112|3117|3127|3458|3460|3558|3559|3560|3561|3569|3570|3594|3662|3716|3718|3725|3932|4088|5335|5530|5588|5599|5602|6300|7046|7535|27040|50615|50943|59067|149233,RUNX1|CD3D|CD3E|CD3G|CD247|CD4|GATA3|HIF1A|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|IFNG|IFNGR2|IL2|IL2RA|IL2RB|IL2RG|IL6|IL6R|IL12RB1|IRF4|JAK1|JAK3|JUN|LCK|SMAD3|PLCG1|PPP3CA|PRKCQ|MAPK8|MAPK10|MAPK12|TGFBR1|ZAP70|LAT|IL21R|FOXP3|IL21|IL23R,-24.072731384068994,3.0,16,0,0,0,-26.38479793400526,9.598049124456457,0.4362545975622816,
0,1,0.0,-14.687405863929362,hsa04659,M01,1,0.4362545975622816,KEGG Pathway,24,Th17 cell differentiation,,-25.95447372447889,8.117561867266591,16.401673970836764,28162,112,1270,41,3.2283464566929134,0.4959778576662039,861|915|916|917|919|920|2625|3091|3111|3112|3117|3120|3127|3458|3460|3558|3559|3560|3561|3569|3570|3594|3662|3716|3718|3725|3932|4088|5335|5530|5588|5599|5602|6300|7046|7535|27040|50615|50943|59067|149233,RUNX1|CD3D|CD3E|CD3G|CD247|CD4|GATA3|HIF1A|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DQB2|HLA-DRB5|IFNG|IFNGR2|IL2|IL2RA|IL2RB|IL2RG|IL6|IL6R|IL12RB1|IRF4|JAK1|JAK3|JUN|LCK|SMAD3|PLCG1|PPP3CA|PRKCQ|MAPK8|MAPK10|MAPK12|TGFBR1|ZAP70|LAT|IL21R|FOXP3|IL21|IL23R,-24.262166211634373,3.0,16,1,1,0,-26.38479793400526,9.598049124456457,0.4362545975622816,
0,1,0.0,-6.692020468711051,ko04630,M01,1,0.3699951457399633,KEGG Pathway,24,Jak-STAT signaling pathway,,-18.85841527092836,5.6858469614375124,12.75378827366316,28162,156,1270,40,3.1496062992125986,0.49009127390402113,208|316|595|598|894|1154|1441|2885|3439|3458|3460|3558|3559|3560|3561|3569|3570|3575|3581|3586|3594|3595|3716|3718|3953|4609|5292|5293|5771|6775|8027|8835|9021|9655|50615|53833|59067|122809|149233|163702,AKT2|AOX1|CCND1|BCL2L1|CCND2|CISH|CSF3R|GRB2|IFNA1|IFNG|IFNGR2|IL2|IL2RA|IL2RB|IL2RG|IL6|IL6R|IL7R|IL9R|IL10|IL12RB1|IL12RB2|JAK1|JAK3|LEPR|MYC|PIM1|PIK3CD|PTPN2|STAT4|STAM|SOCS2|SOCS3|SOCS5|IL21R|IL20RB|IL21|SOCS4|IL23R|IFNLR1,-17.51900990267619,3.0,16,0,0,0,-26.38479793400526,9.598049124456457,0.4362545975622816,
1,1,-3.628874268580844,-7.728376563229576,hsa04810,M11,2,0.18047951724225708,KEGG Pathway,24,Regulation of actin cytoskeleton ,,-34.42131772403225,6.694280196107561,18.085486813710947,28162,212,1270,64,5.039370078740157,0.6138440625571167,60|71|929|998|1072|1950|1956|2255|2256|2258|2259|2260|2264|2335|2934|3675|3679|3683|3689|3696|4627|4633|4659|5156|5159|5216|5217|5293|5499|5880|5881|6714|7074|7414|7430|8394|8395|8515|8516|8826|8976|9138|9459|9965|10092|10093|10095|10109|10152|10298|10451|10458|10627|10787|10788|22801|26999|29895|50649|79784|80310|85477|89846|103910,ACTB|ACTG1|CD14|CDC42|CFL1|EGF|EGFR|FGF10|FGF11|FGF13|FGF14|FGFR1|FGFR4|FN1|GSN|ITGA3|ITGA7|ITGAL|ITGB2|ITGB8|MYH9|MYL2|PPP1R12A|PDGFRA|PDGFRB|PFN1|PFN2|PIK3CD|PPP1CA|RAC2|RAC3|SRC|TIAM1|VCL|EZR|PIP5K1A|PIP5K1B|ITGA10|ITGA8|IQGAP1|WASL|ARHGEF1|ARHGEF6|FGF19|ARPC5|ARPC4|ARPC1B|ARPC2|ABI2|PAK4|VAV3|BAIAP2|MYL12A|NCKAP1|IQGAP2|ITGA11|CYFIP2|MYLPF|ARHGEF4|MYH14|PDGFD|SCIN|FGD3|MYL12B,-32.4711371325539,3.0,17,1,1,1,-34.42131772403225,6.694280196107561,0.18047951724225708,
1,1,-3.628874268580844,-7.728376563229576,ko04810,M11,2,0.18047951724225708,KEGG Pathway,24,Regulation of actin cytoskeleton,,-34.42131772403225,6.694280196107561,18.085486813710947,28162,212,1270,64,5.039370078740157,0.6138440625571167,60|71|929|998|1072|1950|1956|2255|2256|2258|2259|2260|2264|2335|2934|3675|3679|3683|3689|3696|4627|4633|4659|5156|5159|5216|5217|5293|5499|5880|5881|6714|7074|7414|7430|8394|8395|8515|8516|8826|8976|9138|9459|9965|10092|10093|10095|10109|10152|10298|10451|10458|10627|10787|10788|22801|26999|29895|50649|79784|80310|85477|89846|103910,ACTB|ACTG1|CD14|CDC42|CFL1|EGF|EGFR|FGF10|FGF11|FGF13|FGF14|FGFR1|FGFR4|FN1|GSN|ITGA3|ITGA7|ITGAL|ITGB2|ITGB8|MYH9|MYL2|PPP1R12A|PDGFRA|PDGFRB|PFN1|PFN2|PIK3CD|PPP1CA|RAC2|RAC3|SRC|TIAM1|VCL|EZR|PIP5K1A|PIP5K1B|ITGA10|ITGA8|IQGAP1|WASL|ARHGEF1|ARHGEF6|FGF19|ARPC5|ARPC4|ARPC1B|ARPC2|ABI2|PAK4|VAV3|BAIAP2|MYL12A|NCKAP1|IQGAP2|ITGA11|CYFIP2|MYLPF|ARHGEF4|MYH14|PDGFD|SCIN|FGD3|MYL12B,-32.4711371325539,3.0,17,0,0,0,-34.42131772403225,6.694280196107561,0.18047951724225708,
1,1,-4.798021832883925,-4.428623311003032,hsa04014,M11,2,0.02001803017891257,KEGG Pathway,24,Ras signaling pathway,,-29.688666289537583,5.565105037545982,16.039452973032272,28162,259,1270,65,5.118110236220472,0.6183646015884096,25|27|208|284|382|598|627|801|805|998|1436|1950|1956|2113|2255|2256|2258|2259|2260|2264|2277|2549|2786|2793|2885|2903|3479|3569|3643|4233|4254|4915|5156|5159|5293|5320|5322|5335|5567|5579|5599|5602|5880|5881|5908|5966|7039|7074|7422|7535|9846|9965|10125|10298|11145|27040|50487|51196|51806|54331|64600|80310|94235|399694|100137049,ABL1|ABL2|AKT2|ANGPT1|ARF6|BCL2L1|BDNF|CALM1|CALM2|CDC42|CSF1R|EGF|EGFR|ETS1|FGF10|FGF11|FGF13|FGF14|FGFR1|FGFR4|VEGFD|GAB1|GNG4|GNGT2|GRB2|GRIN2A|IGF1|IL6|INSR|MET|KITLG|NTRK2|PDGFRA|PDGFRB|PIK3CD|PLA2G2A|PLA2G5|PLCG1|PRKACB|PRKCB|MAPK8|MAPK10|RAC2|RAC3|RAP1B|REL|TGFA|TIAM1|VEGFA|ZAP70|GAB2|FGF19|RASGRP1|PAK4|PLAAT3|LAT|PLA2G3|PLCE1|CALML5|GNG2|PLA2G2F|PDGFD|GNG8|SHC4|PLA2G4B,-27.877854150090176,3.0,17,0,0,0,-34.42131772403225,6.694280196107561,0.18047951724225708,
1,1,-4.219661395610671,-4.168839990372769,hsa04015,M11,2,0.0030292303058336856,KEGG Pathway,24,Rap1 signaling pathway,,-24.28250148241418,5.349184970299765,14.329237571641695,28162,228,1270,55,4.330708661417323,0.5711680452637724,60|71|111|208|284|801|805|998|1436|1500|1902|1950|1956|2255|2256|2258|2259|2260|2264|2277|2533|2771|2903|3479|3569|3643|3683|3689|3937|4233|4254|5156|5159|5216|5217|5293|5332|5335|5579|5880|5881|5908|6300|6714|7074|7422|9965|23236|27040|51196|51806|54518|56288|80310|728378,ACTB|ACTG1|ADCY5|AKT2|ANGPT1|CALM1|CALM2|CDC42|CSF1R|CTNND1|LPAR1|EGF|EGFR|FGF10|FGF11|FGF13|FGF14|FGFR1|FGFR4|VEGFD|FYB1|GNAI2|GRIN2A|IGF1|IL6|INSR|ITGAL|ITGB2|LCP2|MET|KITLG|PDGFRA|PDGFRB|PFN1|PFN2|PIK3CD|PLCB4|PLCG1|PRKCB|RAC2|RAC3|RAP1B|MAPK12|SRC|TIAM1|VEGFA|FGF19|PLCB1|LAT|PLCE1|CALML5|APBB1IP|PARD3|PDGFD|POTEF,-22.703638419487454,3.0,17,0,0,0,-34.42131772403225,6.694280196107561,0.18047951724225708,
1,1,-4.384722248241728,-4.338998282898607,ko04015,M11,2,0.0026206688522345534,KEGG Pathway,24,Rap1 signaling pathway,,-24.427880514425365,5.596497937757781,14.529297574165259,28162,210,1270,53,4.173228346456693,0.5611482882699957,60|71|111|208|284|801|805|998|1436|1500|1902|1950|1956|2255|2256|2258|2259|2260|2264|2277|2533|2771|2903|3479|3643|3683|3689|3937|4233|4254|5156|5159|5216|5217|5293|5332|5335|5579|5880|5881|5908|6300|6714|7074|7422|9965|23236|27040|51196|51806|54518|56288|80310,ACTB|ACTG1|ADCY5|AKT2|ANGPT1|CALM1|CALM2|CDC42|CSF1R|CTNND1|LPAR1|EGF|EGFR|FGF10|FGF11|FGF13|FGF14|FGFR1|FGFR4|VEGFD|FYB1|GNAI2|GRIN2A|IGF1|INSR|ITGAL|ITGB2|LCP2|MET|KITLG|PDGFRA|PDGFRB|PFN1|PFN2|PIK3CD|PLCB4|PLCG1|PRKCB|RAC2|RAC3|RAP1B|MAPK12|SRC|TIAM1|VEGFA|FGF19|PLCB1|LAT|PLCE1|CALML5|APBB1IP|PARD3|PDGFD,-22.828576291256095,3.0,17,0,0,0,-34.42131772403225,6.694280196107561,0.18047951724225708,
1,0,-8.603809094637684,0.0,R-HSA-381426,M10,1,0.3958746482623907,Reactome Gene Sets,6,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),,-7.389390423991701,3.902765354330709,7.068308758291587,28162,125,1270,22,1.7322834645669292,0.3661112309520121,102|348|351|652|718|720|1356|1462|1471|1758|2335|2621|2719|3479|3486|3569|3913|5265|6383|6696|8542|11320,ADAM10|APOE|APP|BMP4|C3|C4A|CP|VCAN|CST3|DMP1|FN1|GAS6|GPC3|IGF1|IGFBP3|IL6|LAMB2|SERPINA1|SDC2|SPP1|APOL1|MGAT4A,-6.544950107080445,3.0,18,0,0,0,-7.872821072530007,4.311767279090113,0.40278951575652755,
1,0,-9.286956265904498,0.0,R-HSA-8957275,M10,1,0.40278951575652755,Reactome Gene Sets,6,Post-translational protein phosphorylation,,-7.872821072530007,4.311767279090113,7.493567744040276,28162,108,1270,21,1.6535433070866141,0.35783703373024245,102|348|351|652|718|720|1356|1462|1471|1758|2335|2621|2719|3486|3569|3913|5265|6383|6696|8542|11320,ADAM10|APOE|APP|BMP4|C3|C4A|CP|VCAN|CST3|DMP1|FN1|GAS6|GPC3|IGFBP3|IL6|LAMB2|SERPINA1|SDC2|SPP1|APOL1|MGAT4A,-7.010536958997495,3.0,18,1,1,1,-7.872821072530007,4.311767279090113,0.40278951575652755,
1,1,-2.8095038785804607,-8.654305542724153,hsa05416,M11,2,0.2549240592434123,KEGG Pathway,24,Viral myocarditis ,,-25.662088081995634,11.6511677565728,17.797591505116987,28162,59,1270,31,2.440944881889764,0.43302295430469484,25|27|60|71|595|940|959|1605|1981|1982|2534|3105|3106|3107|3111|3112|3117|3127|3133|3134|3135|3383|3683|3689|3908|5551|5880|5881|6442|6444|6445,ABL1|ABL2|ACTB|ACTG1|CCND1|CD28|CD40LG|DAG1|EIF4G1|EIF4G2|FYN|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HLA-E|HLA-F|HLA-G|ICAM1|ITGAL|ITGB2|LAMA2|PRF1|RAC2|RAC3|SGCA|SGCD|SGCG,-24.001038262881558,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-6.445306957858533,R-HSA-1236974,M01,1,0.3656872032731304,Reactome Gene Sets,6,ER-Phagosome pathway,,-10.235724867492335,5.420507436570428,9.127903668728422,28162,90,1270,22,1.7322834645669292,0.3661112309520121,567|811|929|948|2923|3105|3106|3107|3133|3134|3135|3146|5698|5699|5721|6233|6279|6280|6892|7099|7314|8673,B2M|CALR|CD14|CD36|PDIA3|HLA-A|HLA-B|HLA-C|HLA-E|HLA-F|HLA-G|HMGB1|PSMB9|PSMB10|PSME2|RPS27A|S100A8|S100A9|TAPBP|TLR4|UBB|VAMP8,-9.262649668412815,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-8.51099491908709,ko05320,M01,1,0.39485852862846604,KEGG Pathway,24,Autoimmune thyroid disease,,-12.188020638077171,7.94945773287773,11.004758094586881,28162,53,1270,19,1.4960629921259843,0.34064331766675726,355|940|959|1493|3002|3105|3106|3107|3111|3112|3117|3127|3133|3134|3135|3439|3558|3586|5551,FAS|CD28|CD40LG|CTLA4|GZMB|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HLA-E|HLA-F|HLA-G|IFNA1|IL2|IL10|PRF1,-11.130536165288376,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-8.51099491908709,hsa05320,M01,1,0.39485852862846604,KEGG Pathway,24,Autoimmune thyroid disease ,,-12.188020638077171,7.94945773287773,11.004758094586881,28162,53,1270,19,1.4960629921259843,0.34064331766675726,355|940|959|1493|3002|3105|3106|3107|3111|3112|3117|3127|3133|3134|3135|3439|3558|3586|5551,FAS|CD28|CD40LG|CTLA4|GZMB|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HLA-E|HLA-F|HLA-G|IFNA1|IL2|IL10|PRF1,-11.130536165288376,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-9.233365449467202,R-HSA-983170,M01,1,0.4022804369747135,Reactome Gene Sets,6,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",,-8.427441355238786,9.756913385826772,9.519113578073084,28162,25,1270,11,0.8661417322834646,0.2600181273631433,567|811|2923|3105|3106|3107|3133|3134|3135|3309|6892,B2M|CALR|PDIA3|HLA-A|HLA-B|HLA-C|HLA-E|HLA-F|HLA-G|HSPA5|TAPBP,-7.542527495273029,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-10.055269717726055,ko04940,M01,1,0.40954540001890716,KEGG Pathway,24,Type I diabetes mellitus,,-14.173409883265496,9.798168833546969,12.547029788249842,28162,43,1270,19,1.4960629921259843,0.34064331766675726,355|940|3002|3105|3106|3107|3111|3112|3117|3127|3133|3134|3135|3458|3552|3558|5551|5799|7124,FAS|CD28|GZMB|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HLA-E|HLA-F|HLA-G|IFNG|IL1A|IL2|PRF1|PTPRN2|TNF,-13.031604524776665,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-10.055269717726055,hsa04940,M01,1,0.40954540001890716,KEGG Pathway,24,Type I diabetes mellitus ,,-14.173409883265496,9.798168833546969,12.547029788249842,28162,43,1270,19,1.4960629921259843,0.34064331766675726,355|940|3002|3105|3106|3107|3111|3112|3117|3127|3133|3134|3135|3458|3552|3558|5551|5799|7124,FAS|CD28|GZMB|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HLA-E|HLA-F|HLA-G|IFNG|IL1A|IL2|PRF1|PTPRN2|TNF,-13.031604524776665,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-11.029680323462312,ko05330,M01,1,0.41687227148924055,KEGG Pathway,24,Allograft rejection,,-15.434896955588336,11.087401574803149,13.522186123137816,28162,38,1270,19,1.4960629921259843,0.34064331766675726,355|940|959|3002|3105|3106|3107|3111|3112|3117|3127|3133|3134|3135|3458|3558|3586|5551|7124,FAS|CD28|CD40LG|GZMB|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HLA-E|HLA-F|HLA-G|IFNG|IL2|IL10|PRF1|TNF,-14.23248498549991,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-11.029680323462312,hsa05330,M01,1,0.41687227148924055,KEGG Pathway,24,Allograft rejection ,,-15.434896955588336,11.087401574803149,13.522186123137816,28162,38,1270,19,1.4960629921259843,0.34064331766675726,355|940|959|3002|3105|3106|3107|3111|3112|3117|3127|3133|3134|3135|3458|3558|3586|5551|7124,FAS|CD28|CD40LG|GZMB|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HLA-E|HLA-F|HLA-G|IFNG|IL2|IL10|PRF1|TNF,-14.23248498549991,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-11.548956734807849,ko05332,M01,1,0.42031210074808567,KEGG Pathway,24,Graft-versus-host disease,,-17.277850203453283,11.357826003456886,14.42312956505609,28162,41,1270,21,1.6535433070866141,0.35783703373024245,355|940|3002|3105|3106|3107|3111|3112|3117|3127|3133|3134|3135|3458|3552|3558|3569|3821|3824|5551|7124,FAS|CD28|GZMB|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HLA-E|HLA-F|HLA-G|IFNG|IL1A|IL2|IL6|KLRC1|KLRD1|PRF1|TNF,-16.00498055572209,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
0,1,0.0,-6.369978063295916,R-HSA-877300,M01,1,0.3643143858215514,Reactome Gene Sets,6,Interferon gamma signaling,,-12.785369453384352,6.091978887254478,10.572865167609743,28162,91,1270,25,1.968503937007874,0.3898065196939161,567|2209|3105|3106|3107|3117|3120|3127|3133|3134|3135|3383|3458|3460|3662|3716|4684|5580|5771|6672|6737|8638|9021|80263|115362,B2M|FCGR1A|HLA-A|HLA-B|HLA-C|HLA-DQA1|HLA-DQB2|HLA-DRB5|HLA-E|HLA-F|HLA-G|ICAM1|IFNG|IFNGR2|IRF4|JAK1|NCAM1|PRKCD|PTPN2|SP100|TRIM21|OASL|SOCS3|TRIM45|GBP5,-11.685288429158753,3.0,19,0,0,0,-26.076851170672203,16.127129563350035,0.42211550024632394,
