Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
_FINAL,GO Biological Processes,19,GO:0007409,axonogenesis,19_GO:0032502 developmental process,-2.5,3.7,3.7,30211,342,168,7,4.2,1.5,2045|4009|4914|6469|54910|84631|644168,EPHA7|LMX1A|NTRK1|SHH|SEMA4C|SLITRK2|DRGX,-0.9
_FINAL,GO Biological Processes,19,GO:0003015,heart process,19_GO:0032501 multicellular organismal process,-2.5,6.7,4.4,30211,108,168,4,2.4,1.2,4624|4634|4635|58498,MYH6|MYL3|MYL4|MYL7,-0.9
_FINAL,GO Biological Processes,19,GO:1903522,regulation of blood circulation,19_GO:0032501 multicellular organismal process,-2.5,4.2,3.9,30211,256,168,6,3.6,1.4,487|796|4624|4634|4635|219537,ATP2A1|CALCA|MYH6|MYL3|MYL4|SMTNL1,-0.9
_FINAL,WikiPathways,27,WP2406,Cardiac progenitor differentiation,,-2.5,10,5,30211,53,168,3,1.8,1,4624|79727|91807,MYH6|LIN28A|MYLK3,-0.89
_FINAL,WikiPathways,27,WP4172,PI3K-Akt signaling pathway,,-2.5,3.6,3.7,30211,345,168,7,4.2,1.5,1101|1297|1299|2248|4914|5105|22798,CHAD|COL9A1|COL9A3|FGF3|NTRK1|PCK1|LAMB4,-0.88
_FINAL,Reactome Gene Sets,6,R-HSA-977225,Amyloid fiber formation,,-2.5,6.5,4.3,30211,111,168,4,2.4,1.2,335|337|796|8331,APOA1|APOA4|CALCA|H2AC14,-0.86
_FINAL,GO Biological Processes,19,GO:0006939,smooth muscle contraction,19_GO:0032501 multicellular organismal process,-2.4,9.8,4.9,30211,55,168,3,1.8,1,4629|5024|219931,MYH11|P2RX3|TPCN2,-0.85
_FINAL,GO Biological Processes,19,GO:1905952,regulation of lipid localization,19_GO:0051179 localization,-2.4,4.9,4,30211,183,168,5,3,1.3,335|337|1066|6469|51083,APOA1|APOA4|CES1|SHH|GAL,-0.84
_FINAL,GO Biological Processes,19,GO:0007611,learning or memory,19_GO:0007610 behavior,-2.4,4.1,3.8,30211,264,168,6,3.6,1.4,2693|4009|4311|4914|5923|64478,GHSR|LMX1A|MME|NTRK1|RASGRF1|CSMD1,-0.84
_FINAL,GO Biological Processes,19,GO:1903530,regulation of secretion by cell,19_GO:0051179 localization,-2.4,2.9,3.4,30211,549,168,9,5.4,1.7,2691|2693|3598|3814|6447|51083|54474|91608|219931,GHRH|GHSR|IL13RA2|KISS1|SCG5|GAL|KRT20|RASL10B|TPCN2,-0.84
_FINAL,KEGG Pathway,24,hsa04340,Hedgehog signaling pathway,,-2.4,9.6,4.8,30211,56,168,3,1.8,1,6469|8643|64399,SHH|PTCH2|HHIP,-0.83
_FINAL,KEGG Pathway,24,hsa04151,PI3K-Akt signaling pathway,,-2.4,3.6,3.6,30211,354,168,7,4.2,1.5,1101|1297|1299|2248|4914|5105|22798,CHAD|COL9A1|COL9A3|FGF3|NTRK1|PCK1|LAMB4,-0.83
_FINAL,GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-2.4,2.9,3.4,30211,550,168,9,5.4,1.7,487|796|1356|2911|3062|3814|5024|219931|387129,ATP2A1|CALCA|CP|GRM1|HCRTR2|KISS1|P2RX3|TPCN2|NPSR1,-0.83
_FINAL,GO Biological Processes,19,GO:0030198,extracellular matrix organization,19_GO:0009987 cellular process,-2.4,4.1,3.7,30211,266,168,6,3.6,1.4,1297|1299|2670|4629|10549|22798,COL9A1|COL9A3|GFAP|MYH11|PRDX4|LAMB4,-0.83
_FINAL,GO Biological Processes,19,GO:0043062,extracellular structure organization,19_GO:0009987 cellular process,-2.4,4,3.7,30211,267,168,6,3.6,1.4,1297|1299|2670|4629|10549|22798,COL9A1|COL9A3|GFAP|MYH11|PRDX4|LAMB4,-0.82
_FINAL,KEGG Pathway,24,hsa01200,Carbon metabolism,,-2.4,6.3,4.2,30211,115,168,4,2.4,1.2,229|2027|8277|8789,ALDOB|ENO3|TKTL1|FBP2,-0.82
_FINAL,GO Biological Processes,19,GO:0072503,cellular divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-2.4,3.2,3.5,30211,456,168,8,4.8,1.6,487|796|2911|3062|3814|5024|219931|387129,ATP2A1|CALCA|GRM1|HCRTR2|KISS1|P2RX3|TPCN2|NPSR1,-0.8
_FINAL,GO Biological Processes,19,GO:0016051,carbohydrate biosynthetic process,19_GO:0008152 metabolic process,-2.4,6.1,4.2,30211,117,168,4,2.4,1.2,2819|5105|5260|8789,GPD1|PCK1|PHKG1|FBP2,-0.8
_FINAL,GO Biological Processes,19,GO:0008203,cholesterol metabolic process,19_GO:0008152 metabolic process,-2.4,6.1,4.1,30211,118,168,4,2.4,1.2,335|337|1066|6822,APOA1|APOA4|CES1|SULT2A1,-0.79
_FINAL,GO Biological Processes,19,GO:0007548,sex differentiation,19_GO:0022414 reproductive process,-2.4,4,3.7,30211,273,168,6,3.6,1.4,1299|4914|6469|10549|29844|64478,COL9A3|NTRK1|SHH|PRDX4|TFPT|CSMD1,-0.79
_FINAL,GO Biological Processes,19,GO:0030072,peptide hormone secretion,19_GO:0023052 signaling,-2.4,9.1,4.7,30211,59,168,3,1.8,1,2691|2693|51083,GHRH|GHSR|GAL,-0.79
_FINAL,GO Biological Processes,19,GO:0006090,pyruvate metabolic process,19_GO:0008152 metabolic process,-2.3,9,4.6,30211,60,168,3,1.8,1,229|2027|5105,ALDOB|ENO3|PCK1,-0.77
_FINAL,GO Biological Processes,19,GO:0007283,spermatogenesis,19_GO:0022414 reproductive process,-2.3,2.8,3.3,30211,569,168,9,5.4,1.7,2693|9148|9576|10549|54457|55124|91646|171484|101928601,GHSR|NEURL1|SPAG6|PRDX4|TAF7L|PIWIL2|TDRD12|FAM9C|MEI4,-0.75
_FINAL,GO Biological Processes,19,GO:0002790,peptide secretion,19_GO:0051179 localization,-2.3,8.8,4.6,30211,61,168,3,1.8,1,2691|2693|51083,GHRH|GHSR|GAL,-0.75
_FINAL,GO Biological Processes,19,GO:0055013,cardiac muscle cell development,19_GO:0032502 developmental process,-2.3,8.8,4.6,30211,61,168,3,1.8,1,4624|4629|91807,MYH6|MYH11|MYLK3,-0.75
_FINAL,GO Biological Processes,19,GO:0008154,actin polymerization or depolymerization,19_GO:0009987 cellular process,-2.3,8.8,4.6,30211,61,168,3,1.8,1,2017|2693|7429,CTTN|GHSR|VIL1,-0.75
_FINAL,GO Biological Processes,19,GO:0030239,myofibril assembly,19_GO:0032502 developmental process,-2.3,8.8,4.6,30211,61,168,3,1.8,1,4624|4629|91807,MYH6|MYH11|MYLK3,-0.75
_FINAL,GO Biological Processes,19,GO:0046887,positive regulation of hormone secretion,19_GO:0023052 signaling,-2.3,5.9,4.1,30211,122,168,4,2.4,1.2,2691|3814|51083|91608,GHRH|KISS1|GAL|RASL10B,-0.75
_FINAL,GO Biological Processes,19,GO:0007204,positive regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-2.3,3.8,3.6,30211,281,168,6,3.6,1.4,796|2911|3814|5024|219931|387129,CALCA|GRM1|KISS1|P2RX3|TPCN2|NPSR1,-0.74
_FINAL,GO Biological Processes,19,GO:0051965,positive regulation of synapse assembly,19_GO:0032502 developmental process,-2.3,8.7,4.5,30211,62,168,3,1.8,1,4914|84631|347730,NTRK1|SLITRK2|LRRTM1,-0.74
_FINAL,GO Biological Processes,19,GO:0046579,positive regulation of Ras protein signal transduction,19_GO:0023052 signaling,-2.3,8.7,4.5,30211,62,168,3,1.8,1,335|4914|5923,APOA1|NTRK1|RASGRF1,-0.74
_FINAL,GO Biological Processes,19,GO:0055002,striated muscle cell development,19_GO:0032502 developmental process,-2.3,8.7,4.5,30211,62,168,3,1.8,1,4624|4629|91807,MYH6|MYH11|MYLK3,-0.74
_FINAL,GO Biological Processes,19,GO:0046683,response to organophosphorus,19_GO:0050896 response to stimulus,-2.3,5.8,4,30211,124,168,4,2.4,1.2,2819|5024|5105|9127,GPD1|P2RX3|PCK1|P2RX6,-0.73
_FINAL,GO Biological Processes,19,GO:0035270,endocrine system development,19_GO:0032502 developmental process,-2.3,5.8,4,30211,124,168,4,2.4,1.2,335|2691|6469|23440,APOA1|GHRH|SHH|OTP,-0.73
_FINAL,Reactome Gene Sets,6,R-HSA-913709,O-linked glycosylation of mucins,,-2.3,8.6,4.5,30211,63,168,3,1.8,1,4588|10071|727897,MUC6|MUC12|MUC5B,-0.72
_FINAL,Reactome Gene Sets,6,R-HSA-375165,NCAM signaling for neurite out-growth,,-2.3,8.6,4.5,30211,63,168,3,1.8,1,1297|1299|1463,COL9A1|COL9A3|NCAN,-0.72
_FINAL,GO Biological Processes,19,GO:0050808,synapse organization,19_GO:0009987 cellular process,-2.3,3.8,3.5,30211,284,168,6,3.6,1.4,2017|2823|4009|63827|84631|347730,CTTN|GPM6A|LMX1A|BCAN|SLITRK2|LRRTM1,-0.72
_FINAL,GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-2.3,4.5,3.7,30211,201,168,5,3,1.3,2045|2693|4914|84631|347730,EPHA7|GHSR|NTRK1|SLITRK2|LRRTM1,-0.71
_FINAL,GO Biological Processes,19,GO:0034754,cellular hormone metabolic process,19_GO:0008152 metabolic process,-2.3,5.7,4,30211,126,168,4,2.4,1.2,126|6469|7364|64577,ADH1C|SHH|UGT2B7|ALDH8A1,-0.71
_FINAL,GO Biological Processes,19,GO:0072507,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-2.3,3,3.3,30211,478,168,8,4.8,1.6,487|796|2911|3062|3814|5024|219931|387129,ATP2A1|CALCA|GRM1|HCRTR2|KISS1|P2RX3|TPCN2|NPSR1,-0.71
_FINAL,GO Biological Processes,19,GO:0055080,cation homeostasis,19_GO:0065007 biological regulation,-2.3,2.6,3.2,30211,692,168,10,6,1.8,487|796|1356|2911|3062|3814|5024|6550|219931|387129,ATP2A1|CALCA|CP|GRM1|HCRTR2|KISS1|P2RX3|SLC9A3|TPCN2|NPSR1,-0.7
_FINAL,GO Biological Processes,19,GO:0061061,muscle structure development,19_GO:0032502 developmental process,-2.3,3,3.3,30211,480,168,8,4.8,1.6,4624|4629|4634|6469|9148|54910|91807|219537,MYH6|MYH11|MYL3|SHH|NEURL1|SEMA4C|MYLK3|SMTNL1,-0.7
_FINAL,GO Biological Processes,19,GO:0001822,kidney development,19_GO:0032502 developmental process,-2.3,3.7,3.5,30211,288,168,6,3.6,1.4,359|2045|4311|6469|7475|8772,AQP2|EPHA7|MME|SHH|WNT6|FADD,-0.7
_FINAL,GO Biological Processes,19,GO:0006940,regulation of smooth muscle contraction,19_GO:0032501 multicellular organismal process,-2.2,8.3,4.4,30211,65,168,3,1.8,1,796|2017|2693,CALCA|CTTN|GHSR,-0.69
_FINAL,GO Biological Processes,19,GO:1902652,secondary alcohol metabolic process,19_GO:0008152 metabolic process,-2.2,5.6,3.9,30211,128,168,4,2.4,1.2,335|337|1066|6822,APOA1|APOA4|CES1|SULT2A1,-0.69
_FINAL,GO Biological Processes,19,GO:0048232,male gamete generation,19_GO:0022414 reproductive process,-2.2,2.8,3.2,30211,588,168,9,5.4,1.7,2693|9148|9576|10549|54457|55124|91646|171484|101928601,GHSR|NEURL1|SPAG6|PRDX4|TAF7L|PIWIL2|TDRD12|FAM9C|MEI4,-0.69
_FINAL,KEGG Pathway,24,hsa05010,Alzheimer disease,,-2.2,3.3,3.4,30211,384,168,7,4.2,1.5,487|4311|4715|4726|7475|8772|163688,ATP2A1|MME|NDUFB9|NDUFS6|WNT6|FADD|CALML6,-0.69
_FINAL,GO Biological Processes,19,GO:0001101,response to acid chemical,19_GO:0050896 response to stimulus,-2.2,5.6,3.9,30211,129,168,4,2.4,1.2,359|4914|5105|9148,AQP2|NTRK1|PCK1|NEURL1,-0.68
_FINAL,GO Biological Processes,19,GO:0045104,intermediate filament cytoskeleton organization,19_GO:0009987 cellular process,-2.2,8.2,4.4,30211,66,168,3,1.8,1,2670|6469|54474,GFAP|SHH|KRT20,-0.68
_FINAL,Reactome Gene Sets,6,R-HSA-6809371,Formation of the cornified envelope,,-2.2,5.5,3.9,30211,130,168,4,2.4,1.2,3887|51350|54474|374454,KRT81|KRT76|KRT20|KRT77,-0.68
_FINAL,GO Biological Processes,19,GO:0009581,detection of external stimulus,19_GO:0050896 response to stimulus,-2.2,5.5,3.9,30211,130,168,4,2.4,1.2,796|4914|80036|644168,CALCA|NTRK1|TRPM3|DRGX,-0.68
_FINAL,GO Biological Processes,19,GO:0098771,inorganic ion homeostasis,19_GO:0065007 biological regulation,-2.2,2.6,3.1,30211,702,168,10,6,1.8,487|796|1356|2911|3062|3814|5024|6550|219931|387129,ATP2A1|CALCA|CP|GRM1|HCRTR2|KISS1|P2RX3|SLC9A3|TPCN2|NPSR1,-0.68
_FINAL,GO Biological Processes,19,GO:0008016,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-2.2,4.3,3.6,30211,207,168,5,3,1.3,487|796|4624|4634|4635,ATP2A1|CALCA|MYH6|MYL3|MYL4,-0.67
_FINAL,GO Biological Processes,19,GO:0045103,intermediate filament-based process,19_GO:0009987 cellular process,-2.2,8.1,4.3,30211,67,168,3,1.8,1,2670|6469|54474,GFAP|SHH|KRT20,-0.67
_FINAL,GO Biological Processes,19,GO:0070252,actin-mediated cell contraction,19_GO:0009987 cellular process,-2.2,8.1,4.3,30211,67,168,3,1.8,1,4624|4626|7429,MYH6|MYH8|VIL1,-0.67
_FINAL,GO Biological Processes,19,GO:0006835,dicarboxylic acid transport,19_GO:0051179 localization,-2.2,8.1,4.3,30211,67,168,3,1.8,1,1244|2670|2911,ABCC2|GFAP|GRM1,-0.67
_FINAL,GO Biological Processes,19,GO:0055006,cardiac cell development,19_GO:0032502 developmental process,-2.2,8.1,4.3,30211,67,168,3,1.8,1,4624|4629|91807,MYH6|MYH11|MYLK3,-0.67
_FINAL,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-2.2,2.9,3.2,30211,491,168,8,4.8,1.6,126|229|1066|2027|5105|6822|7364|64577,ADH1C|ALDOB|CES1|ENO3|PCK1|SULT2A1|UGT2B7|ALDH8A1,-0.66
_FINAL,GO Biological Processes,19,GO:0010565,regulation of cellular ketone metabolic process,19_GO:0008152 metabolic process,-2.2,5.4,3.8,30211,132,168,4,2.4,1.2,335|337|1066|2693,APOA1|APOA4|CES1|GHSR,-0.66
_FINAL,GO Biological Processes,19,GO:0033555,multicellular organismal response to stress,19_GO:0032501 multicellular organismal process,-2.2,7.9,4.3,30211,68,168,3,1.8,1,796|4914|5024,CALCA|NTRK1|P2RX3,-0.66
_FINAL,Reactome Gene Sets,6,R-HSA-3906995,Diseases associated with O-glycosylation of proteins,,-2.2,7.9,4.3,30211,68,168,3,1.8,1,4588|10071|727897,MUC6|MUC12|MUC5B,-0.66
_FINAL,GO Biological Processes,19,GO:0072001,renal system development,19_GO:0032502 developmental process,-2.2,3.6,3.4,30211,297,168,6,3.6,1.4,359|2045|4311|6469|7475|8772,AQP2|EPHA7|MME|SHH|WNT6|FADD,-0.66
_FINAL,GO Biological Processes,19,GO:0009582,detection of abiotic stimulus,19_GO:0050896 response to stimulus,-2.2,5.4,3.8,30211,133,168,4,2.4,1.2,796|4914|80036|644168,CALCA|NTRK1|TRPM3|DRGX,-0.66
_FINAL,GO Biological Processes,19,GO:0016125,sterol metabolic process,19_GO:0008152 metabolic process,-2.2,5.4,3.8,30211,133,168,4,2.4,1.2,335|337|1066|6822,APOA1|APOA4|CES1|SULT2A1,-0.66
_FINAL,GO Biological Processes,19,GO:0048754,branching morphogenesis of an epithelial tube,19_GO:0032502 developmental process,-2.2,5.4,3.8,30211,133,168,4,2.4,1.2,6469|7475|64399|64478,SHH|WNT6|HHIP|CSMD1,-0.66
_FINAL,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-2.2,3.6,3.4,30211,299,168,6,3.6,1.4,126|5105|7031|7033|8331|64577,ADH1C|PCK1|TFF1|TFF3|H2AC14|ALDH8A1,-0.65
_FINAL,GO Biological Processes,19,GO:0014074,response to purine-containing compound,19_GO:0050896 response to stimulus,-2.2,5.4,3.8,30211,134,168,4,2.4,1.2,2819|5024|5105|9127,GPD1|P2RX3|PCK1|P2RX6,-0.65
_FINAL,Reactome Gene Sets,6,R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,,-2.2,5.4,3.8,30211,134,168,4,2.4,1.2,796|2691|7253|387129,CALCA|GHRH|TSHR|NPSR1,-0.65
_FINAL,GO Biological Processes,19,GO:0071496,cellular response to external stimulus,19_GO:0050896 response to stimulus,-2.2,3.6,3.4,30211,301,168,6,3.6,1.4,213|359|5105|8772|54474|57535,ALB|AQP2|PCK1|FADD|KRT20|ELAPOR1,-0.64
_FINAL,Reactome Gene Sets,6,R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",,-2.2,7.7,4.2,30211,70,168,3,1.8,1,213|335|337,ALB|APOA1|APOA4,-0.63
_FINAL,GO Biological Processes,19,GO:0051057,positive regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-2.2,7.7,4.2,30211,70,168,3,1.8,1,335|4914|5923,APOA1|NTRK1|RASGRF1,-0.63
_FINAL,GO Biological Processes,19,GO:0008406,gonad development,19_GO:0022414 reproductive process,-2.1,4.1,3.5,30211,217,168,5,3,1.3,1299|4914|10549|29844|64478,COL9A3|NTRK1|PRDX4|TFPT|CSMD1,-0.61
_FINAL,GO Biological Processes,19,GO:0050890,cognition,19_GO:0032501 multicellular organismal process,-2.1,3.5,3.3,30211,306,168,6,3.6,1.4,2693|4009|4311|4914|5923|64478,GHSR|LMX1A|MME|NTRK1|RASGRF1|CSMD1,-0.61
_FINAL,GO Biological Processes,19,GO:0031644,regulation of nervous system process,19_GO:0032501 multicellular organismal process,-2.1,5.2,3.7,30211,138,168,4,2.4,1.2,2693|2911|5024|56853,GHSR|GRM1|P2RX3|CELF4,-0.61
_FINAL,KEGG Pathway,24,hsa04915,Estrogen signaling pathway,,-2.1,5.2,3.7,30211,138,168,4,2.4,1.2,2911|7031|54474|163688,GRM1|TFF1|KRT20|CALML6,-0.61
_FINAL,GO Biological Processes,19,GO:0060562,epithelial tube morphogenesis,19_GO:0032502 developmental process,-2.1,3.5,3.3,30211,307,168,6,3.6,1.4,2045|6469|7475|54910|64399|64478,EPHA7|SHH|WNT6|SEMA4C|HHIP|CSMD1,-0.61
_FINAL,GO Biological Processes,19,GO:0071214,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-2.1,3.5,3.3,30211,307,168,6,3.6,1.4,359|2911|4311|5105|8772|85453,AQP2|GRM1|MME|PCK1|FADD|TSPYL5,-0.61
_FINAL,GO Biological Processes,19,GO:0104004,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-2.1,3.5,3.3,30211,307,168,6,3.6,1.4,359|2911|4311|5105|8772|85453,AQP2|GRM1|MME|PCK1|FADD|TSPYL5,-0.61
_FINAL,KEGG Pathway,24,hsa04371,Apelin signaling pathway,,-2.1,5.2,3.7,30211,139,168,4,2.4,1.2,4634|4635|91807|163688,MYL3|MYL4|MYLK3|CALML6,-0.6
_FINAL,GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-2.1,4.1,3.4,30211,220,168,5,3,1.3,3067|5105|6822|23464|64577,HDC|PCK1|SULT2A1|GCAT|ALDH8A1,-0.59
_FINAL,GO Biological Processes,19,GO:0055065,metal ion homeostasis,19_GO:0065007 biological regulation,-2.1,2.6,3,30211,618,168,9,5.4,1.7,487|796|1356|2911|3062|3814|5024|219931|387129,ATP2A1|CALCA|CP|GRM1|HCRTR2|KISS1|P2RX3|TPCN2|NPSR1,-0.59
_FINAL,KEGG Pathway,24,hsa04024,cAMP signaling pathway,,-2.1,4.1,3.4,30211,221,168,5,3,1.3,487|2693|7253|64399|163688,ATP2A1|GHSR|TSHR|HHIP|CALML6,-0.59
_FINAL,GO Biological Processes,19,GO:0045137,development of primary sexual characteristics,19_GO:0022414 reproductive process,-2.1,4.1,3.4,30211,222,168,5,3,1.3,1299|4914|10549|29844|64478,COL9A3|NTRK1|PRDX4|TFPT|CSMD1,-0.58
_FINAL,GO Biological Processes,19,GO:0050769,positive regulation of neurogenesis,19_GO:0032502 developmental process,-2.1,4.1,3.4,30211,222,168,5,3,1.3,2670|4311|6469|9148|23440,GFAP|MME|SHH|NEURL1|OTP,-0.58
_FINAL,GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-2.1,4,3.4,30211,224,168,5,3,1.3,3067|5105|6822|23464|64577,HDC|PCK1|SULT2A1|GCAT|ALDH8A1,-0.57
_FINAL,GO Biological Processes,19,GO:0021536,diencephalon development,19_GO:0032502 developmental process,-2.1,7.2,4,30211,75,168,3,1.8,1,2691|6469|23440,GHRH|SHH|OTP,-0.57
_FINAL,GO Biological Processes,19,GO:0060048,cardiac muscle contraction,19_GO:0032501 multicellular organismal process,-2.1,7.2,4,30211,75,168,3,1.8,1,4624|4634|4635,MYH6|MYL3|MYL4,-0.57
_FINAL,WikiPathways,27,WP24,Peptide GPCRs,,-2.1,7.2,4,30211,75,168,3,1.8,1,2693|3062|7253,GHSR|HCRTR2|TSHR,-0.57
_FINAL,GO Biological Processes,19,GO:0046879,hormone secretion,19_GO:0023052 signaling,-2.1,7.2,4,30211,75,168,3,1.8,1,2691|2693|51083,GHRH|GHSR|GAL,-0.57
_FINAL,KEGG Pathway,24,hsa01230,Biosynthesis of amino acids,,-2.1,7.2,4,30211,75,168,3,1.8,1,229|2027|8277,ALDOB|ENO3|TKTL1,-0.57
_FINAL,GO Biological Processes,19,GO:0005976,polysaccharide metabolic process,19_GO:0008152 metabolic process,-2.1,7.1,4,30211,76,168,3,1.8,1,5260|5837|8534,PHKG1|PYGM|CHST1,-0.56
_FINAL,Reactome Gene Sets,6,R-HSA-418555,G alpha (s) signalling events,,-2.1,5,3.6,30211,145,168,4,2.4,1.2,796|2691|7253|387129,CALCA|GHRH|TSHR|NPSR1,-0.55
_FINAL,KEGG Pathway,24,hsa00980,Metabolism of xenobiotics by cytochrome P450,,-2,6.9,3.9,30211,78,168,3,1.8,1,126|6822|7364,ADH1C|SULT2A1|UGT2B7,-0.53
_FINAL,WikiPathways,27,WP2882,Nuclear receptors meta-pathway,,-2,3.4,3.2,30211,322,168,6,3.6,1.4,335|1066|1244|5105|6822|7364,APOA1|CES1|ABCC2|PCK1|SULT2A1|UGT2B7,-0.53
_FINAL,GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-2,3,3.1,30211,423,168,7,4.2,1.5,335|337|1066|2819|5105|8789|64577,APOA1|APOA4|CES1|GPD1|PCK1|FBP2|ALDH8A1,-0.52
_FINAL,GO Biological Processes,19,GO:0050801,ion homeostasis,19_GO:0065007 biological regulation,-2,2.4,2.9,30211,754,168,10,6,1.8,487|796|1356|2911|3062|3814|5024|6550|219931|387129,ATP2A1|CALCA|CP|GRM1|HCRTR2|KISS1|P2RX3|SLC9A3|TPCN2|NPSR1,-0.52
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-10,18,13,30211,573,29,10,34,8.8,335|796|2693|2911|3814|4624|4634|4635|219537|387129,APOA1|CALCA|GHSR|GRM1|KISS1|MYH6|MYL3|MYL4|SMTNL1|NPSR1,-6.7
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04080,Neuroactive ligand-receptor interaction,,-9,24,13,30211,353,29,8,28,8.3,796|2691|2693|2911|3062|3814|7253|9127,CALCA|GHRH|GHSR|GRM1|HCRTR2|KISS1|TSHR|P2RX6,-5.9
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-500792,GPCR ligand binding,,-8,18,11,30211,467,29,8,28,8.3,796|2691|2693|2911|3062|3814|7253|387129,CALCA|GHRH|GHSR|GRM1|HCRTR2|KISS1|TSHR|NPSR1,-5.1
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-397014,Muscle contraction,,-7.5,32,13,30211,197,29,6,21,7.5,72|4624|4626|4629|4634|4635,ACTG2|MYH6|MYH8|MYH11|MYL3|MYL4,-4.7
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-390522,Striated Muscle Contraction,,-7.4,1.2e+02,21,30211,36,29,4,14,6.4,4624|4626|4634|4635,MYH6|MYH8|MYL3|MYL4,-4.6
_FINAL_MCODE_ALL,WikiPathways,27,WP383,Striated muscle contraction pathway,,-7.3,1.1e+02,21,30211,38,29,4,14,6.4,4624|4626|4634|4635,MYH6|MYH8|MYL3|MYL4,-4.5
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0006936,muscle contraction,19_GO:0032501 multicellular organismal process,-7.2,28,12,30211,227,29,6,21,7.5,4624|4626|4629|4634|4635|9127,MYH6|MYH8|MYH11|MYL3|MYL4|P2RX6,-4.4
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-7,13,9.6,30211,629,29,8,28,8.3,796|2691|2693|2911|3062|3814|7253|387129,CALCA|GHRH|GHSR|GRM1|HCRTR2|KISS1|TSHR|NPSR1,-4.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0060123,regulation of growth hormone secretion,19_GO:0023052 signaling,-6.8,2.6e+02,28,30211,12,29,3,10,5.7,2691|2693|3814,GHRH|GHSR|KISS1,-4.2
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-372790,Signaling by GPCR,,-6.6,12,9,30211,704,29,8,28,8.3,796|2691|2693|2911|3062|3814|7253|387129,CALCA|GHRH|GHSR|GRM1|HCRTR2|KISS1|TSHR|NPSR1,-4.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0003012,muscle system process,19_GO:0032501 multicellular organismal process,-6.6,22,11,30211,281,29,6,21,7.5,4624|4626|4629|4634|4635|9127,MYH6|MYH8|MYH11|MYL3|MYL4|P2RX6,-4.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0050795,regulation of behavior,19_GO:0007610 behavior,-6.2,60,15,30211,69,29,4,14,6.4,2691|2693|3062|387129,GHRH|GHSR|HCRTR2|NPSR1,-3.8
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007631,feeding behavior,19_GO:0007610 behavior,-5.8,46,13,30211,90,29,4,14,6.4,796|2693|3062|387129,CALCA|GHSR|HCRTR2|NPSR1,-3.5
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-416476,G alpha (q) signalling events,,-5.7,24,11,30211,216,29,5,17,7,2693|2911|3062|3814|387129,GHSR|GRM1|HCRTR2|KISS1|NPSR1,-3.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0002026,regulation of the force of heart contraction,19_GO:0032501 multicellular organismal process,-5.7,1.2e+02,19,30211,26,29,3,10,5.7,4624|4634|4635,MYH6|MYL3|MYL4,-3.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-5.6,42,13,30211,99,29,4,14,6.4,796|2911|3062|3814,CALCA|GRM1|HCRTR2|KISS1,-3.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0006941,striated muscle contraction,19_GO:0032501 multicellular organismal process,-5.5,39,12,30211,106,29,4,14,6.4,4624|4626|4634|4635,MYH6|MYH8|MYL3|MYL4,-3.2
